시도교육청,교육지원청,학교명,학교급,설립구분,학교특성,개교기념일,학교도로명 주소,전화번호,홈페이지 주소,24년 학생수,24년 1인당 기본적 교육활동비,24년 1인당 선택적 교육활동비,24년 1인당 교육비,23년 학생수,23년 1인당 기본적 교육활동비,23년 1인당 선택적 교육활동비,23년 1인당 교육비,22년 학생수,22년 1인당 기본적 교육활동비,22년 1인당 선택적 교육활동비,22년 1인당 교육비
인천광역시교육청,인천광역시교육청,인천과학예술영재학교,고등학교,공립,특수목적고등학교,20161031.0,인천광역시 연수구 아카데미로 192,032-890-6700,iasa.icehs.kr,238.0,5882765.50420168,2857961.06302521,8740726.56722689,240.0,7376940.583333333,3844069.0416666665,11221009.625,239.0,3770911.924686193,3271046.861924686,7041958.786610879
인천광역시교육청,인천광역시교육청,인천국제고등학교,고등학교,공립,특수목적고등학교,20080907.0,인천광역시 중구 영종대로277번길 74-40,032-745-4500,http://ii.icehs.kr,394.0,5682349.847715736,331709.0609137056,6014058.908629442,404.0,3644189.282178218,264444.603960396,3908633.8861386143,394.0,1519021.725888325,305252.43654822337,1824274.162436548
인천광역시교육청,인천광역시교육청,인천금융고등학교,고등학교,사립,특성화고등학교,19740115.0,인천광역시 남동구 함박뫼로 438-9,032-465-6503,finance.icehs.kr,516.0,1196006.8604651163,677542.9651162791,1873549.8255813955,540.0,1603209.1537037038,684101.1111111111,2287310.264814815,567.0,2186270.8289241623,887053.6507936508,3073324.479717813
인천광역시교육청,인천광역시교육청,인천기계공업고등학교,고등학교,공립,특성화고등학교,19460510.0,인천광역시 미추홀구 한나루로 545,032-865-9801,http://ingigong.icehs.kr,751.0,1182655.8322237018,1311742.9161118509,2494398.7483355524,801.0,2126585.8052434456,1985995.8426966288,4112581.647940075,841.0,3397816.8489892986,1614673.8644470868,5012490.713436386
인천광역시교육청,인천광역시교육청,인천남고등학교,고등학교,공립,일반고등학교,19550427.0,인천광역시 남동구 석정로551번길 41,032-722-1500,inam.icehs.kr,643.0,1422376.4852255054,748418.8024883359,2170795.287713841,624.0,769933.5256410256,1028670.7852564104,1798604.310897436,630.0,541573.4603174604,590330.7301587302,1131904.1904761903
인천광역시교육청,인천광역시교육청,인천남동고등학교,고등학교,공립,일반고등학교,20080301.0,인천광역시 남동구 은봉로 283,032-421-2982,http://namdong.icehs.kr,753.0,780792.257636122,48527.2775564409,829319.5351925632,759.0,819091.2911725955,37585.836627140976,856677.1277997365,741.0,624627.9352226721,31367.678812415656,655995.6140350878
인천광역시교육청,인천광역시교육청,인천논현고등학교,고등학교,공립,일반고등학교,20060301.0,인천광역시 남동구 청능대로611번길 54,032-446-0634,http://nh.icehs.kr,831.0,533615.6077015643,22980.98676293622,556596.5944645006,801.0,669939.7378277153,83732.0349563046,753671.7727840198,764.0,418851.85863874346,32290.15706806283,451142.0157068063
인천광역시교육청,인천광역시교육청,인천대건고등학교,고등학교,사립,일반고등학교,19461021.0,인천광역시 연수구 능허대로 437,032-822-0451,idg.icehs.kr,955.0,762829.4659685864,202271.0785340314,965100.5445026178,850.0,903763.6117647057,376124.70588235295,1279888.3176470587,803.0,689064.4956413449,389264.00996264006,1078328.5056039847
인천광역시교육청,인천광역시교육청,인천대중예술고등학교,고등학교,공립,특성화고등학교,19710406.0,인천광역시 미추홀구 석정로 165,032-764-7031,http://ipa.icehs.kr,387.0,3135451.162790697,2760620.1291989665,5896071.291989664,373.0,4272804.745308312,2408697.479892761,6681502.225201072,339.0,7065234.454277286,1905131.5044247787,8970365.958702065
인천광역시교육청,인천광역시교육청,인천디자인고등학교,고등학교,공립,특성화고등학교,19950301.0,인천광역시 서구 대평로56번길 10,032-560-1500,indigo.icehs.kr,605.0,1368391.5570247937,765254.9586776859,2133646.5157024795,621.0,1355073.8969404188,813711.5780998389,2168785.4750402574,657.0,812667.9299847793,1225421.0806697109,2038089.0106544904
인천광역시교육청,인천광역시교육청,인천마전고등학교,고등학교,공립,일반고등학교,20160301.0,인천광역시 서구 마전로 74,032-569-4163,majeon.icehs.kr,777.0,695723.6293436293,38131.248391248395,733854.8777348778,737.0,961977.6119402983,25743.364993215735,987720.9769335142,699.0,522213.104434907,134758.31187410586,656971.4163090129
인천광역시교육청,인천광역시교육청,인천만수고등학교,고등학교,공립,일반고등학교,20090504.0,인천광역시 남동구 장승로 91,032-473-0372,http://ims.icehs.kr,791.0,1025067.9519595448,29887.307206068268,1054955.2591656132,747.0,779006.1311914324,48257.871485943775,827264.0026773761,753.0,669006.1885790173,48410.47808764941,717416.6666666667
인천광역시교육청,인천광역시교육청,인천미래생활고등학교,고등학교,공립,특성화고등학교,19960301.0,인천광역시 부평구 수변로 165,032-361-3697,http://icl.icehs.kr,465.0,1503600.494623656,700063.5913978495,2203664.0860215053,506.0,1552691.501976285,895297.9644268774,2447989.466403162,513.0,1354304.3859649124,1243137.621832359,2597442.007797271
인천광역시교육청,인천광역시교육청,인천바이오과학고등학교,고등학교,공립,특성화고등학교,19950605.0,인천광역시 연수구 용담로 12,032-817-0121,http://bio.icehs.kr,438.0,2028130.570776256,1236071.872146119,3264202.4429223742,407.0,8185708.28009828,1694042.9975429976,9879751.277641276,401.0,8098831.246882792,1552817.7805486284,9651649.02743142
인천광역시교육청,인천광역시교육청,인천반도체고등학교,고등학교,공립,특성화고등학교,19950301.0,인천광역시 중구 참외전로 192,032-770-0720,isc.icehs.kr,549.0,1035748.83424408,5229622.550091075,6265371.384335155,565.0,1106957.5221238935,1851957.7345132744,2958915.256637168,557.0,837826.0502692997,2017171.4362657089,2854997.486535009
인천광역시교육청,인천광역시교육청,인천보건고등학교,고등학교,사립,특성화고등학교,19720312.0,인천광역시 서구 서달로 58-16,032-570-9000,ihealth.icehs.kr,391.0,441294.2659846547,315689.6675191816,756983.9335038362,397.0,508135.2644836272,417916.22166246845,926051.4861460957,413.0,193334.05569007265,610502.9055690073,803836.9612590799
인천광역시교육청,인천광역시교육청,인천부흥고등학교,고등학교,공립,일반고등학교,20051004.0,인천광역시 부평구 수변로57번길 61,032-505-9052,http://buheung.icehs.kr,620.0,1372154.9032258063,32344.112903225807,1404499.0161290322,598.0,1092004.5986622074,140118.1939799331,1232122.7926421403,564.0,313299.55673758866,156123.9184397163,469423.47517730494
인천광역시교육청,인천광역시교육청,인천뷰티예술고등학교,고등학교,공립,특성화고등학교,19940301.0,인천광역시 연수구 원인재로 21,032-627-3800,https://ibas.icehs.kr,446.0,1601071.053811659,904503.452914798,2505574.5067264573,468.0,2417366.965811966,982973.0982905983,3400340.064102564,494.0,2274603.603238866,969465.6477732792,3244069.251012145
인천광역시교육청,인천광역시교육청,인천비즈니스고등학교,고등학교,공립,특성화고등학교,19691002.0,인천광역시 미추홀구 장고개로 31,032-763-3037,http://ibg.icehs.kr,382.0,1328544.4764397906,980780.1047120419,2309324.5811518324,383.0,1633781.4360313315,1336705.1174934723,2970486.5535248043,380.0,2116775.9210526315,1832286.0,3949061.921052632
인천광역시교육청,인천광역시교육청,인천산곡고등학교,고등학교,공립,일반고등학교,20060605.0,인천광역시 부평구 원적로416번길 25,032-508-8402,http://sangokhs.icehs.kr,681.0,1533508.076358297,89089.06020558001,1622597.1365638766,629.0,565684.7535771065,299944.4038155803,865629.1573926867,561.0,380874.95543672016,324091.9429590017,704966.8983957219
인천광역시교육청,인천광역시교육청,인천상정고등학교,고등학교,공립,자율고등학교,20090301.0,인천광역시 부평구 경원대로 1109,032-714-8666,http://incheonsangjeong.icehs.kr,553.0,1216210.0723327303,37603.0198915009,1253813.0922242317,511.0,1349119.6673189823,139455.6360078278,1488575.30332681,509.0,1473148.5658153242,174955.5402750491,1648104.1060903734
인천광역시교육청,인천광역시교육청,인천생활과학고등학교,고등학교,공립,특성화고등학교,20011004.0,인천광역시 연수구 함박뫼로 103,032-822-9252,ips.icehs.kr,497.0,1384635.4527162977,1122078.712273642,2506714.16498994,523.0,1530555.602294455,1113771.8929254303,2644327.4952198854,536.0,1635464.552238806,1637239.0858208956,3272703.638059702
인천광역시교육청,인천광역시교육청,인천세원고등학교,고등학교,공립,일반고등학교,20090605.0,인천광역시 계양구 장제로 966,032-554-2360,isw.icehs.kr,558.0,744419.0322580645,57410.43010752688,801829.4623655913,553.0,951945.9493670886,43084.6835443038,995030.6329113924,569.0,718759.683655536,40640.9841827768,759400.6678383128
인천광역시교육청,인천광역시교육청,인천소방고등학교,고등학교,공립,특성화고등학교,19780301.0,인천광역시 미추홀구 석정로 165,032-760-0107,http://ifth.icehs.kr,420.0,2777936.547619048,903133.6666666665,3681070.2142857136,306.0,5052148.921568628,1740240.0653594772,6792388.986928104,270.0,12479475.703703703,2393012.6666666665,14872488.370370368
인천광역시교육청,인천광역시교육청,인천송천고등학교,고등학교,공립,일반고등학교,20110301.0,인천광역시 남동구 앵고개로815번길 59,032-627-2727,http://songcheon.icehs.kr,690.0,926136.7028985507,159437.89855072464,1085574.6014492754,677.0,999694.0915805022,256901.34416543576,1256595.435745938,658.0,990234.2249240122,276949.179331307,1267183.4042553192
인천광역시교육청,인천광역시교육청,인천신현고등학교,고등학교,공립,일반고등학교,20080301.0,인천광역시 서구 염곡로 399,032-571-0628,http://ish.icehs.kr/main.do,742.0,1072353.7156334233,42738.638814016165,1115092.3544474393,742.0,986439.716981132,75442.49326145553,1061882.2102425876,723.0,840257.6071922545,35530.23513139696,875787.8423236513
인천광역시교육청,인천광역시교육청,인천아라고등학교,고등학교,공립,일반고등학교,20220301.0,인천광역시 서구 서로2로 62,032-460-1800,http://ara.icehs.kr,1267.0,702312.4704025256,54069.00552486188,756381.4759273875,803.0,1123560.7596513077,108296.2391033624,1231856.99875467,324.0,1297339.1049382717,279912.65432098764,1577251.759259259
인천광역시교육청,인천광역시교육청,인천여자고등학교,고등학교,공립,일반고등학교,19080406.0,인천광역시 연수구 비류대로506번길 14,032-810-6300,http://incheon-gh.icehs.kr,855.0,1033344.7251461988,83716.80701754386,1117061.5321637427,861.0,1192753.3565621371,99360.0580720093,1292113.4146341465,825.0,780932.8606060606,158253.6606060606,939186.5212121212
인천광역시교육청,인천광역시교육청,인천여자상업고등학교,고등학교,공립,특성화고등학교,19450412.0,인천광역시 중구 인중로 146,032-761-2353,http://igc.icehs.kr,463.0,1866039.2440604751,976407.2354211664,2842446.4794816407,468.0,1924635.9615384613,1042604.9145299144,2967240.876068376,529.0,3839089.88657845,1665777.3534971646,5504867.240075614
인천광역시교육청,인천광역시교육청,인천연송고등학교,고등학교,공립,일반고등학교,20130301.0,인천광역시 연수구 컨벤시아대로42번길 72,032-712-2000,http://iys.icehs.kr,901.0,860220.1997780243,121749.42286348502,981969.6226415096,845.0,850455.9408284024,230850.0591715976,1081306.0,730.0,568285.0821917808,202844.3561643836,771129.4383561645
인천광역시교육청,인천광역시교육청,인천영선고등학교,고등학교,공립,일반고등학교,20060301.0,인천광역시 부평구 체육관로 179,032-511-1635,http://youngsun.icehs.kr,733.0,748024.2564802183,116636.94406548432,864661.2005457026,705.0,952754.269503546,90136.09929078014,1042890.3687943262,623.0,745173.6773675763,107028.00963081862,852201.6869983949
인천광역시교육청,인천광역시교육청,인천영종고등학교,고등학교,공립,일반고등학교,20130301.0,인천광역시 중구 영종대로278번길 34,032-745-4300,yeongjong.icehs.kr,796.0,825999.8366834171,45504.15829145729,871503.9949748744,612.0,1242376.9444444445,62893.69281045752,1305270.637254902,659.0,1268197.808801214,66489.98482549317,1334687.793626707
인천광역시교육청,인천광역시교육청,인천영흥고등학교,고등학교,공립,일반고등학교,20250610.0,인천광역시 옹진군 영흥면 내동로 107,032-886-0436,http://youngheung.icems.kr,112.0,1785127.232142857,422630.2678571429,2207757.5,116.0,2414123.103448276,555396.3793103448,2969519.4827586208,106.0,3730658.867924528,561945.1886792453,4292604.0566037735
인천광역시교육청,인천광역시교육청,인천예술고등학교,고등학교,공립,특수목적고등학교,19980301.0,인천광역시 남동구 구월로115번길 36,032-433-3145,http://inart.icehs.kr,471.0,2644269.5966029726,947633.0785562632,3591902.675159236,447.0,3088562.6174496645,839290.3355704697,3927852.9530201354,446.0,2917867.4215246635,589099.260089686,3506966.6816143496
인천광역시교육청,인천광역시교육청,인천예일고등학교,고등학교,공립,일반고등학교,20040301.0,인천광역시 계양구 박촌로 23,032-555-6307,http://yeil.icehs.kr,612.0,1418866.4215686277,583769.2320261438,2002635.6535947716,622.0,1546731.8167202573,465122.81350482313,2011854.6302250803,640.0,1919588.6875,369752.609375,2289341.296875
인천광역시교육청,인천광역시교육청,인천외국어고등학교,고등학교,사립,특수목적고등학교,19850306.0,인천광역시 부평구 원적로 262,032-511-3541,http://icf.icehs.kr,661.0,1272703.63086233,233895.67322239032,1506599.30408472,642.0,1154982.8971962617,290772.88161993766,1445755.7788161994,611.0,986014.8772504093,312983.6333878887,1298998.510638298
인천광역시교육청,인천광역시교육청,인천운남고등학교,고등학교,공립,일반고등학교,20260301.0,인천광역시 중구 운남동,032-458-1300,http://unnam.icehs.kr,,,,,,,,,,,,
인천광역시교육청,인천광역시교육청,인천원당고등학교,고등학교,공립,일반고등학교,20050301.0,인천광역시 서구 고산로40번길 30,032-569-0720,http://wondang.icehs.kr,1012.0,1448185.5830039526,140580.8300395257,1588766.4130434785,916.0,985832.041484716,230806.4628820961,1216638.5043668123,889.0,606813.7682789651,227863.8053993251,834677.5736782902
인천광역시교육청,인천광역시교육청,인천이음고등학교,고등학교,공립,일반고등학교,20250301.0,인천광역시 서구 이음1로 469,032-870-1800,http://ieum.icehs.kr/,,,,,,,,,,,,
인천광역시교육청,인천광역시교육청,인천전자마이스터고등학교,고등학교,공립,특수목적고등학교,19821013.0,인천광역시 미추홀구 석정로 165,032-764-7021,http://intec.icehs.kr,355.0,2482139.2112676054,4521401.154929577,7003540.366197183,361.0,3191177.617728532,2803817.922437673,5994995.540166205,400.0,4011695.175,2360610.0,6372305.175
인천광역시교육청,인천광역시교육청,인천중산고등학교,고등학교,공립,일반고등학교,20210301.0,인천광역시 중구 은하수로 142,032-456-8400,http://jungsan.icehs.kr,1072.0,570547.4813432836,37060.727611940296,607608.2089552239,999.0,478540.8908908909,19535.595595595594,498076.4864864865,620.0,479294.37096774194,90858.25806451612,570152.6290322581
인천광역시교육청,인천광역시교육청,인천중앙여자고등학교,고등학교,사립,특성화고등학교,19740301.0,인천광역시 중구 샛골로 31,032-883-8748,ija.icehs.kr,370.0,810890.9189189189,485271.8918918919,1296162.810810811,410.0,927915.6829268291,735312.8292682926,1663228.512195122,432.0,772907.9629629629,1040465.8333333334,1813373.796296296
인천광역시교육청,인천광역시교육청,인천진산과학고등학교,고등학교,공립,특수목적고등학교,20060521.0,인천광역시 부평구 굴포로 194-9,032-508-8260,ijss.icehs.kr,204.0,7207409.460784313,1776400.0980392157,8983809.55882353,211.0,6008388.957345972,1294595.1184834123,7302984.075829384,212.0,3390483.1603773586,1525020.566037736,4915503.726415094
인천광역시교육청,인천광역시교육청,인천청라고등학교,고등학교,공립,일반고등학교,20110301.0,인천광역시 서구 담지로86번길 16-14,032-568-9691,http://cheongra.icehs.kr,905.0,774509.9779005523,50693.060773480654,825203.0386740331,934.0,1041210.0856531048,30212.955032119917,1071423.0406852248,922.0,523510.010845987,28232.212581344906,551742.2234273319
인천광역시교육청,인천광역시교육청,인천체육고등학교,고등학교,공립,특수목적고등학교,19751114.0,인천광역시 서구 로봇랜드로 473,032-874-0242,phed.icehs.kr,255.0,829949.6470588235,11768965.568627452,12598915.215686277,270.0,806389.2592592592,12133521.925925924,12939911.185185185,270.0,439250.40740740736,12445219.222222222,12884469.629629629
인천광역시교육청,인천광역시교육청,인천초은고등학교,고등학교,공립,일반고등학교,20110301.0,인천광역시 서구 청라에메랄드로 42,032-562-3002,http://choeun.icehs.kr,886.0,751358.0090293452,52570.92550790068,803928.934537246,909.0,805738.9328932893,157084.499449945,962823.4323432344,887.0,480390.4329199549,190378.79706877115,670769.2299887261
인천광역시교육청,인천광역시교육청,인천포스코고등학교,고등학교,사립,자율고등학교,20150301.0,인천광역시 연수구 컨벤시아대로42번길 50,032-850-8600,http://icpa.icehs.kr/,717.0,1362970.9581589955,390522.06973500695,1753493.0278940026,689.0,1016449.7358490566,584657.7489114659,1601107.4847605224,665.0,454496.67969924805,492273.93383458647,946770.6135338346
인천광역시교육청,인천광역시교육청,인천하늘고등학교,고등학교,사립,자율고등학교,20110301.0,인천광역시 중구 영종대로277번길 117,032-500-1900,https://haneul.icehs.kr/,670.0,896996.3507462686,869396.1447761194,1766392.495522388,673.0,730470.5794947994,1278411.7325408617,2008882.3120356607,657.0,522648.0076103501,998088.3652968035,1520736.3729071538
인천광역시교육청,인천광역시교육청,인천해송고등학교,고등학교,공립,일반고등학교,20101004.0,인천광역시 연수구 해송로 20,032-831-0321,ihs.icehs.kr,904.0,638873.6393805309,105655.342920354,744528.9823008849,878.0,760208.5876993167,192799.04328018223,953007.6309794988,855.0,553467.2865497076,197995.30994152048,751462.5964912282
인천광역시교육청,인천광역시교육청,인천해양과학고등학교,고등학교,공립,특성화고등학교,19260616.0,인천광역시 연수구 능허대로 71,032-832-4654,http://mars.icehs.kr,359.0,5053315.292479109,1909424.2896935933,6962739.582172702,404.0,3876067.2029702966,1842558.3168316835,5718625.51980198,506.0,5543267.964426878,1208996.7786561265,6752264.743083004
인천광역시교육청,인천광역시교육청,인천해원고등학교,고등학교,공립,일반고등학교,20130301.0,인천광역시 서구 청라사파이어로140번길 25,032-590-7600,ihw.icehs.kr/,929.0,711249.2357373519,44223.04628632939,755472.2820236813,913.0,802675.0164293537,107753.27491785322,910428.2913472067,848.0,378723.70283018873,123974.46933962264,502698.17216981127
인천광역시교육청,인천광역시교육청,인천효성고등학교,고등학교,공립,일반고등학교,20020301.0,인천광역시 계양구 새벌로171번길 21,032-556-8181,http://in-hyoseong.icehs.kr,588.0,1247159.2857142857,260535.90136054423,1507695.1870748298,595.0,1422279.579831933,302456.0336134453,1724735.613445378,600.0,748503.1166666667,319078.38333333336,1067581.5
인천광역시교육청,인천광역시교육청,인평자동차고등학교,고등학교,사립,특성화고등학교,19831122.0,인천광역시 부평구 화랑로 111,032-517-0721,http://inpyung.icehs.kr/,305.0,3247886.918032787,3347313.6065573767,6595200.524590164,310.0,4881126.354838708,3503538.9677419355,8384665.322580645,340.0,3061800.794117647,3633039.470588235,6694840.2647058815
인천광역시교육청,인천광역시교육청,인하대학교사범대학부속고등학교,고등학교,사립,일반고등학교,19720424.0,인천광역시 미추홀구 재넘이길123번길 29,032-453-9400,http://inha.icehs.kr,611.0,1442440.9492635024,298403.240589198,1740844.1898527003,626.0,967267.2364217251,429374.1054313099,1396641.3418530351,643.0,611511.632970451,347598.08709175733,959109.7200622084
인천광역시교육청,인천광역시교육청,인항고등학교,고등학교,사립,일반고등학교,19880301.0,인천광역시 미추홀구 매소홀로 135,032-885-3302,http://inhang.icehs.kr,536.0,1996504.6082089555,132779.62686567163,2129284.2350746267,567.0,951869.8941798941,190209.64726631396,1142079.541446208,568.0,500727.1478873239,105373.60915492958,606100.7570422535
인천광역시교육청,인천광역시교육청,인화여자고등학교,고등학교,공립,일반고등학교,19471020.0,인천광역시 미추홀구 석정로 165,032-765-0621,http://inhwa.icehs.kr,573.0,683790.5462478185,247387.95811518325,931178.5043630018,578.0,835885.9688581313,349489.79238754325,1185375.7612456747,559.0,379299.08050089446,203741.4847942755,583040.56529517
인천광역시교육청,인천광역시교육청,작전고등학교,고등학교,공립,일반고등학교,20040301.0,인천광역시 계양구 봉오대로729번길 27,032-555-1595,http://jakj.icehs.kr,569.0,742566.8365553601,47057.13532513181,789623.971880492,573.0,754852.7574171029,126003.71727748693,880856.4746945897,591.0,496838.52791878174,83158.78172588833,579997.3096446701
인천광역시교육청,인천광역시교육청,작전여자고등학교,고등학교,공립,일반고등학교,20040301.0,인천광역시 계양구 주부토로426번길 15,032-555-6217,http://jj.icehs.kr,546.0,992092.7289377288,52359.57875457875,1044452.3076923076,535.0,1178082.61682243,41451.21495327103,1219533.831775701,560.0,849080.2142857142,63759.946428571435,912840.1607142858
인천광역시교육청,인천광역시교육청,재능고등학교,고등학교,사립,특성화고등학교,19540621.0,인천광역시 동구 재능로 178,032-890-7600,jn.icehs.kr/,552.0,3127721.829710145,2110438.586956522,5238160.416666667,515.0,3272020.699029126,2686185.980582524,5958206.67961165,546.0,1979083.3553113556,2184178.571428572,4163261.9267399264
인천광역시교육청,인천광역시교육청,정석항공과학고등학교,고등학교,사립,특성화고등학교,19580424.0,인천광역시 미추홀구 인하로 100,032-867-6243,http://jungseok.icehs.kr,455.0,1407500.923076923,1775242.4175824176,3182743.340659341,470.0,2239415.8297872334,2092149.7872340423,4331565.617021277,498.0,2101318.3534136545,2286710.0401606425,4388028.393574297
인천광역시교육청,인천광역시교육청,제물포고등학교,고등학교,공립,일반고등학교,19540813.0,인천광역시 중구 자유공원로 58-9,032-770-4750,jego.icehs.kr,402.0,923340.6965174128,2357116.2189054727,3280456.9154228857,400.0,1119378.95,2590366.35,3709745.3,388.0,651176.8556701031,2815354.097938144,3466530.9536082475
인천광역시교육청,인천광역시교육청,제일고등학교,고등학교,사립,일반고등학교,19770509.0,인천광역시 부평구 경인로759번길 28,032-623-4700,http://jeilgo.icehs.kr/main.do,464.0,570906.4439655172,175867.5,746773.9439655171,489.0,719258.7402862986,277217.7709611452,996476.5112474435,488.0,270533.9344262295,284099.59016393445,554633.524590164
인천광역시교육청,인천광역시교육청,학익고등학교,고등학교,공립,일반고등학교,19960302.0,인천광역시 미추홀구 한나루로 358,032-868-4143,http://hakik.icehs.kr,529.0,1265767.8449905482,187858.22306238185,1453626.06805293,532.0,1106946.4661654136,225438.2330827068,1332384.6992481204,485.0,848378.5979381443,320848.1649484536,1169226.762886598
인천광역시교육청,인천광역시교육청,학익여자고등학교,고등학교,공립,일반고등학교,19960607.0,인천광역시 미추홀구 주승로52번길 8,032-712-5600,hakikgh.icehs.kr,986.0,721596.9574036512,113568.3569979716,835165.3144016225,975.0,1402577.9035897437,124978.88205128204,1527556.7856410258,906.0,576837.0419426048,110158.25607064016,686995.298013245
인천광역시교육청,인천광역시교육청,한국글로벌셰프고등학교,고등학교,사립,특성화고등학교,19730305.0,인천광역시 강화군 내가면 강화서로 184,032-932-5901,http://kgch.icehs.kr,228.0,1291640.5263157894,1507473.2456140353,2799113.7719298247,227.0,1774023.0837004406,1012131.8502202644,2786154.9339207048,231.0,1844722.7272727275,1381286.58008658,3226009.307359307
인천광역시교육청,인천광역시교육청,한국주얼리고등학교,고등학교,사립,특성화고등학교,19990301.0,인천광역시 서구 서곶로 693-1,032-562-7955,koreajewelry.icehs.kr,222.0,710348.3333333334,2116304.3243243243,2826652.6576576577,217.0,910677.8064516129,2696032.7649769587,3606710.571428572,247.0,1613719.9109311742,2298941.983805668,3912661.894736842
인천광역시교육청,인천광역시동부교육지원청,구월여자중학교부설방송통신중학교,그외학교,공립,,20160305.0,인천광역시 남동구 성말로13번길 78,032-433-4005,http://gwg.icems.kr/main.do,,,,,,,,,,,,
인천광역시교육청,인천광역시교육청,민혜고등기술학교,그외학교,사립,,,,032-882-2014,,,,,,,,,,,,,
인천광역시교육청,인천광역시교육청,인천여자고등학교부설방송통신고등학교,그외학교,공립,일반고등학교,19760119.0,인천광역시 연수구 비류대로506번길 14,032-810-6300,http://incheon-gh.icehs.kr,,,,,,,,,,,,
인천광역시교육청,인천광역시교육청,제물포고등학교부설방송통신고등학교,그외학교,공립,일반고등학교,19750316.0,인천광역시 중구 자유공원로 58-9,032-770-4741,http://www.cyber.hs.kr,,,,,,,,,,,,
인천광역시교육청,인천광역시교육청,한진고등기술학교,그외학교,사립,,19650123.0,인천광역시 남구 장고개로 69,032-864-6340,,,,,,,,,,120.0,,,
인천광역시교육청,인천광역시서부교육지원청,가정여자중학교,중학교,공립,,19860301.0,인천광역시 서구 고래울로28번길 13,032-577-6781,http://gajeong.icems.kr,187.0,1305331.229946524,1619646.9518716575,2924978.1818181816,193.0,1952675.025906736,1541946.062176166,3494621.0880829017,242.0,768371.652892562,974491.0330578513,1742862.685950413
인천광역시교육청,인천광역시서부교육지원청,가좌중학교,중학교,공립,,19841002.0,인천광역시 서구 건지로334번길 31,032-571-7444,kajwa.icems.kr,390.0,655303.7948717949,356063.4871794872,1011367.282051282,396.0,840565.4797979798,230498.10606060605,1071063.5858585858,390.0,625600.5384615385,371016.7435897436,996617.282051282
인천광역시교육청,인천광역시동부교육지원청,간석여자중학교,중학교,공립,,19841023.0,인천광역시 남동구 간석로25번길 13,032-429-5969,http://ganseok.icems.kr/,280.0,1068409.5714285714,354304.39285714284,1422713.964285714,277.0,840886.750902527,435532.56317689526,1276419.3140794225,319.0,874037.2100313478,545802.6645768025,1419839.8746081505
인천광역시교육청,인천광역시서부교육지원청,간재울중학교,중학교,공립,,20040301.0,인천광역시 서구 승학로512번길 34,032-568-1628,http://ganjaeul.icems.kr/main.do,1081.0,408084.8011100832,144373.86679000926,552458.6679000924,1043.0,505188.13998082455,178743.01054650047,683931.150527325,1027.0,390606.270691334,158979.67867575464,549585.9493670886
인천광역시교육청,인천광역시북부교육지원청,갈산중학교,중학교,공립,,19940301.0,인천광역시 부평구 주부토로 166,032-527-7144,kalsan.icems.kr,374.0,621071.4438502673,63681.310160427805,684752.7540106951,408.0,808276.9607843137,69340.63725490196,877617.5980392157,418.0,630878.5167464114,110075.62200956936,740954.1387559808
인천광역시교육청,인천광역시강화교육지원청,강남중학교,중학교,공립,,19540320.0,인천광역시 강화군 길상면 강화남로 62-2,032-937-4284,http://gangnam.icems.kr/,133.0,1736485.3383458646,1077612.3308270676,2814097.6691729324,126.0,1740160.1587301588,1308719.2063492064,3048879.3650793647,139.0,1361194.3884892086,1149337.5539568346,2510531.9424460432
인천광역시교육청,인천광역시강화교육지원청,강서중학교,중학교,공립,,19550427.0,인천광역시 강화군 하점면 강화서로 909-19,032-933-5290,http://kangseo.icems.kr/,21.0,7600000.0,1163952.3809523813,8763952.38095238,26.0,6182826.538461538,1167605.3846153845,7350431.923076921,27.0,4845182.222222222,1069731.851851852,5914914.074074074
인천광역시교육청,인천광역시강화교육지원청,강화여자중학교,중학교,공립,,19550325.0,인천광역시 강화군 강화읍 갑룡길 11,032-932-8801,http://ghg.icems.kr,478.0,713025.4811715481,557189.7280334728,1270215.2092050207,501.0,758974.5508982035,618027.5648702595,1377002.1157684631,505.0,597721.1227722772,662310.5445544553,1260031.6673267323
인천광역시교육청,인천광역시강화교육지원청,강화중학교,중학교,공립,,19450520.0,인천광역시 강화군 강화읍 동문로 53,032-933-9984,ganghwa.icems.kr,478.0,910853.619246862,464341.5481171548,1375195.1673640166,480.0,1002377.8541666666,473880.77083333326,1476258.625,491.0,710630.2851323829,515068.4521384929,1225698.7372708758
인천광역시교육청,인천광역시서부교육지원청,검단중학교,중학교,공립,,19700417.0,인천광역시 서구 완정로188번길 12,032-627-7420,geomdan.icems.kr,908.0,425192.35682819376,153435.22026431718,578627.577092511,897.0,514705.83054626535,169950.60200668898,684656.4325529543,906.0,367687.33995584986,200371.81015452536,568059.1501103753
인천광역시교육청,인천광역시서부교육지원청,검암중학교,중학교,공립,,20010301.0,인천광역시 서구 검암로29번길 12,032-567-1975,http://geomam.icems.kr/main.do,296.0,778197.7702702703,285604.0202702703,1063801.7905405406,331.0,916460.4833836858,283240.664652568,1199701.148036254,395.0,641478.1265822785,345315.2405063291,986793.3670886076
인천광역시교육청,인천광역시북부교육지원청,계산여자중학교,중학교,공립,,19940224.0,인천광역시 계양구 장제로755번길 16,032-549-6279,http://gyesan-gr.icems.kr,443.0,506789.3905191874,298956.0496613996,805745.4401805869,485.0,566852.618556701,244473.27835051547,811325.8969072164,513.0,443319.06432748534,273771.2670565302,717090.3313840156
